DMU,Month,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Hour0,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Authors,Topics,Asent_Sentiment,Textblob_Sentiment,Textblob_Subjectivity,Engagement,Total_Reach,Organic_Reach,Paid_Reach,Viral_Reach,Engaged_Users,Engaged_Page_Fans,Other_Engaged_Users,Fan_Reach,Consumptions,Link_Clicks,Photo_Views,Video_Plays,Other_Clicks,Total_Engagement,Likes,Comments,Shares,Total_Impressions,Organic_Impressions,Paid_Impressions,Viral_Impressions,Stories,Story_Likes,Story_Comments,Story_Shares
1526,12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,matt calkins,sports,1000,1000,0,3,19122,18247,0,1086,456,426,30,18130,288,149,0,0,106,246,224,5,17,30904,29447,0,1457,257,233,7,17
1527,12,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,0,0,0,0,0,0,0,daniel beekman,seattle-news,1476,1070,213,2,18185,15033,0,3182,314,212,102,15002,254,78,0,0,131,87,65,2,20,29127,23784,0,5343,175,141,12,22
1528,12,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,0,0,0,0,0,0,0,0,0,0,nina shapiro,seattle-news,400,937,312,5,59454,43488,0,15332,2041,1434,607,43780,2420,736,1,0,1078,542,418,35,89,91857,68673,0,23184,733,531,110,92
1529,12,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,mike mcphate,business,948,1500,500,4,35055,31612,0,3063,1122,995,127,31537,1500,454,0,0,727,88,49,18,21,54966,50014,0,4952,132,54,56,22
1530,12,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,seattle times staff,sports,1796,1400,800,3,28598,23810,0,4505,782,591,191,23731,493,248,0,0,177,385,361,2,22,44445,37943,0,6502,439,413,4,22
1531,12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dan bilefsky,nation-world,1000,1000,0,3,39984,37380,0,3284,1117,1005,112,37384,1229,746,1,0,359,120,90,1,29,65428,60410,0,5018,147,105,12,30
1532,12,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tyrone beason,seattle-news,1000,1000,0,7,35250,34631,0,754,1808,1765,43,34447,2311,1294,0,0,831,39,27,3,9,56539,55463,0,1076,62,29,24,9
1533,12,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shawn marsh,nation-world,1000,1000,0,2,18477,17451,0,937,252,232,20,17234,168,72,0,0,73,134,121,2,11,31095,29797,0,1298,142,126,5,11
1534,12,1067,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brian j. cantwell,life,1067,1000,100,5,15266,15146,0,184,577,565,12,14931,691,254,1,0,359,21,9,9,3,24124,23874,0,250,27,10,14,3
1536,12,1000,0,0,0,0,0,0,0,0,0,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brian j. cantwell,life,1000,1335,477,1,9662,9518,0,151,110,106,4,9377,112,59,1,0,40,22,18,1,3,14774,14551,0,223,25,18,2,5
1537,12,1128,0,0,0,0,0,0,0,0,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,erik lacitis,seattle-news,1128,966,633,3,34838,33621,0,1184,816,764,52,33515,1051,454,1,0,417,68,39,21,8,53908,52197,0,1711,96,42,46,8
1538,12,1440,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gregory schmidt,business,1440,1000,0,1,11334,11334,0,5,128,127,1,11132,143,90,1,0,37,8,8,0,0,18324,18317,0,7,9,8,1,0
1540,12,0,0,0,0,0,0,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,jessica lee,seattle-news,1624,1180,716,3,22782,22431,0,233,587,580,7,22265,650,512,1,0,88,27,26,0,1,36187,35864,0,323,30,28,1,1
1541,12,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,bob condotta,sports,1000,1000,0,2,20696,19209,0,1242,444,425,19,19090,312,170,1,0,103,214,190,12,12,33740,32083,0,1657,224,197,15,12
1543,12,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,matt day,business,1000,1000,0,4,32097,28205,0,3934,831,741,90,28575,1088,341,0,0,436,191,100,37,54,53822,47044,0,6778,298,118,125,55
1544,12,0,0,0,0,0,0,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,bob condotta,sports,1636,2000,300,3,34140,26636,0,7893,1038,831,207,26805,668,333,0,0,259,495,453,17,25,56555,44900,0,11655,583,532,26,25
1545,12,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,bob condotta,sports,1000,1000,0,2,15144,14706,0,419,285,277,8,14521,175,87,0,0,78,139,127,2,10,24639,24089,0,550,145,129,6,10
1546,12,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,bob condotta,sports,726,1100,900,4,27267,23881,0,3880,801,710,91,23788,528,214,0,0,238,461,416,32,13,44743,39525,0,5218,470,425,32,13
1547,12,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,bob condotta,sports,1000,1000,66,3,24082,22145,0,1501,580,551,29,21989,511,287,0,0,161,177,154,5,18,38366,36257,0,2109,190,163,9,18
1548,12,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,the associated press,entertainment,623,1004,670,4,42848,37733,0,5126,1565,1292,273,37659,1790,1180,0,0,366,167,129,2,36,71173,63487,0,7686,197,144,17,36
1549,12,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,"jonel aleccia, justin mayo",health,1000,1000,500,9,80529,64112,115,17807,5709,4460,1249,64264,7075,4291,0,0,1626,333,171,44,118,142462,112720,115,29627,524,254,154,116
1550,12,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,paul dorpat,pacific-nw-magazine,1000,1100,200,4,54572,41113,0,14201,1664,1249,415,41324,1414,921,2,0,386,559,446,16,97,87587,65970,0,21617,660,531,30,99
1551,12,0,0,0,0,0,0,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,seattle times staff,life,1220,1000,0,4,16790,16755,0,68,524,520,4,16599,583,469,0,0,49,15,13,0,2,26690,26585,0,105,16,13,1,2
1552,12,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,mary ann gwinn,entertainment,1000,1000,0,3,23528,20398,0,2959,623,533,90,20262,649,499,1,0,94,62,39,1,22,37625,32727,0,4898,78,52,4,22
1553,12,0,0,0,0,0,0,1757,0,0,0,0,0,0,0,0,0,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,andy perdue,pacific-nw-magazine,1757,1178,285,4,35119,32254,0,3108,1054,872,182,32079,1218,773,0,0,327,96,86,6,4,54426,50137,0,4289,115,100,11,4
1554,12,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bill barrow, jill colvin",nation-world,1113,600,700,4,32553,29012,0,3159,864,747,117,28862,1071,362,0,0,483,147,99,24,24,50760,45830,0,4930,203,107,71,25
1555,12,0,0,0,0,0,0,428,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,danny westneat,seattle-news,428,875,375,7,72406,53315,0,18558,3607,2757,850,53547,4979,2307,1,0,1784,224,97,74,53,117473,89678,0,27795,438,138,245,55
1556,12,0,0,0,0,0,0,598,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nina shapiro,seattle-news,598,1000,0,4,27730,26747,0,1001,857,797,60,26493,1032,492,0,0,420,56,38,9,9,44137,42813,0,1324,65,40,15,10
1557,12,0,0,0,0,0,0,1056,0,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jennifer sullivan,crime,1056,1452,540,12,321587,93209,636,226056,29054,12422,16632,96084,35374,18254,5,0,9928,4171,1500,187,2484,548674,171336,653,376685,7856,3893,1399,2564
1558,12,0,0,0,0,0,0,1000,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jack broom,weather,1000,1500,500,6,49933,43730,0,7347,2545,2249,296,43540,2749,1969,0,0,557,194,113,15,66,82335,70798,0,11537,265,147,46,72
1559,12,0,0,0,0,0,0,1263,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bob condotta,sports,1263,900,708,7,57042,47411,279,9491,3279,2630,649,47594,3683,2457,0,0,832,254,210,13,31,94104,79177,288,14639,297,236,30,31
1560,12,0,0,0,0,0,0,1440,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,madeline mckenzie,entertainment,1440,1700,799,4,42253,33419,0,9849,1406,1086,320,33331,1183,889,0,0,207,414,363,5,46,69535,54505,0,15030,478,417,14,47
1561,12,0,0,0,0,0,0,1502,0,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stefanie loh,sports,1502,1333,433,3,36870,28565,0,7471,1010,669,341,28698,1068,480,2,0,446,207,173,10,24,57305,45447,0,11858,267,211,30,26
1562,12,0,0,0,0,0,0,1000,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rebecca teagarden,pacific-nw-magazine,1000,1200,300,2,12965,12766,0,344,201,184,17,12586,196,143,0,0,41,19,18,0,1,21689,21069,0,620,27,23,1,3
1563,12,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,adam jude,sports,1000,1100,300,3,25062,23409,0,1882,639,572,67,23210,652,422,0,0,176,114,96,7,11,40679,38060,0,2619,127,105,11,11
1564,12,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,larry stone,sports,1000,1000,0,2,13431,12377,0,1016,236,141,95,12326,288,133,0,0,95,32,24,2,6,21828,19533,0,2295,76,50,20,6
1565,12,0,0,0,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,bob young,politics,897,833,66,3,20364,19681,0,695,531,508,23,19508,589,320,0,0,212,62,51,4,7,33210,32232,0,978,62,51,4,7
1567,12,0,0,0,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,0,0,paul barrett,sports,1086,1444,477,5,35782,27755,0,8082,1366,1081,285,27649,1238,507,0,0,543,500,370,85,45,56991,45747,0,11244,559,412,100,47
1568,12,0,0,0,0,0,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,0,0,0,sandy cohen,business,1223,1225,700,2,15188,14385,0,915,214,190,24,14174,185,113,0,0,54,63,44,2,17,25006,23510,0,1496,77,53,6,18
1569,12,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,0,erik lacitis,life,1000,740,130,13,86384,63275,4806,21157,7960,5420,2540,63446,10979,5154,0,0,3402,368,291,41,36,150071,113163,5071,31837,529,354,137,38
1570,12,0,0,0,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,0,0,0,0,jessica lee,seattle-news,1010,1253,413,3,36087,30690,0,5594,840,634,206,30881,728,336,0,0,296,262,199,5,58,57779,48652,0,9127,377,298,22,57
1571,12,0,0,0,0,0,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,0,0,0,0,jonel aleccia,health,1039,1225,631,3,22459,21365,0,1108,509,466,43,21301,710,234,0,0,306,49,21,17,11,36219,34478,0,1741,62,23,28,11
1572,12,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,"christine clarridge, sara jean green",crime,228,350,900,11,113923,69241,6834,37084,8562,5673,2889,69517,12085,6064,1,0,3840,643,319,136,188,189572,124108,7129,58335,938,424,319,195
1573,12,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,mike lindblom,transportation,1000,1000,0,3,31023,28608,0,2594,636,591,45,28603,766,288,0,0,321,107,62,16,29,50283,46273,0,4010,122,68,25,29
1574,12,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,mike lindblom,transportation,948,1344,399,8,49205,39682,0,9371,2093,1591,502,39730,3481,675,0,0,1444,285,71,156,58,80298,66031,0,14267,466,97,307,62
1575,12,0,0,0,0,0,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,nikolaj lasbo,opinion,1401,1000,0,2,13996,13050,0,920,192,173,19,12949,264,68,0,0,116,49,15,32,2,22815,21238,0,1577,72,20,50,2
1576,12,0,0,0,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,larry stone,sports,1091,1000,0,3,18011,17414,0,778,418,400,18,17332,426,199,0,0,177,84,71,9,4,28581,27524,0,1057,89,75,10,4
1577,12,0,0,0,0,0,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,tan vinh,life,1636,2000,300,2,28232,25960,0,2678,571,503,68,25754,586,378,1,0,145,107,79,11,17,45394,41430,0,3964,134,99,18,17
1578,12,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,the seattle times editorial board,opinion,974,1000,0,3,13378,13031,0,378,273,258,15,12875,303,117,1,0,143,48,40,6,2,20913,20431,0,482,54,40,12,2
1579,12,0,0,0,0,0,1278,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jeff layton,life,1278,1000,0,2,11635,11205,0,502,225,213,12,11137,184,87,1,0,72,91,80,1,10,18740,17918,0,822,101,88,1,12
1580,12,0,0,0,0,0,978,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jack broom, jessica lee",weather,978,1000,0,2,10148,9893,0,209,164,160,4,9791,171,72,1,0,71,36,30,3,3,15815,15517,0,298,39,32,3,4
1581,12,0,0,0,0,0,1278,0,0,0,0,0,0,0,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brian j. cantwell,life,1278,1375,200,2,12442,11559,0,912,236,225,11,12061,231,103,1,0,98,59,46,4,9,19507,18153,0,1354,65,51,5,9
1582,12,0,0,0,0,0,1439,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matt calkins,sports,1439,1500,500,2,10952,10485,0,457,213,205,8,10358,195,86,0,0,86,62,56,3,3,17491,16858,0,633,68,60,5,3
1583,12,0,0,0,0,0,1068,0,0,0,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jill lawless,nation-world,1068,1850,1000,3,47562,37511,0,9904,1326,966,360,37482,1268,798,0,0,310,379,279,11,89,75961,61827,0,14134,488,369,28,91
1584,12,0,0,0,0,0,1136,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bob condotta,sports,1136,1000,0,5,35948,28142,0,7973,1524,1196,328,27980,1427,507,1,0,636,535,467,46,22,56474,45804,0,10670,605,491,92,22
1585,12,0,0,0,0,0,1000,0,0,0,0,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jack broom,weather,1000,993,318,2,17731,16848,0,869,313,280,33,16662,310,147,1,0,129,66,44,3,19,26523,25258,0,1265,72,46,7,19
1586,12,0,0,0,0,0,811,0,0,0,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lolita c. baldor,nation-world,811,1357,571,9,41854,34662,0,8261,2118,1661,457,34523,3408,711,0,0,1412,276,183,50,43,69263,57598,0,11665,580,247,289,44
1587,12,0,0,0,0,0,1571,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dominic gates,business,1571,1000,0,3,20578,19123,0,1382,479,446,33,19131,506,291,2,0,155,104,90,3,11,32408,30202,0,2206,113,97,5,11
1589,12,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,bethany jean clement,life,1000,1200,300,7,44404,39244,0,6216,2147,1925,222,39978,3097,1388,2,0,1041,110,53,30,27,78724,68811,0,9913,163,58,74,31
1590,12,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,bob condotta,sports,1000,1000,0,21,629357,70160,435375,137446,117345,7798,109547,70896,130645,114578,5,0,5806,1602,1187,239,176,1234021,130149,890262,213610,2975,2143,584,248
1591,12,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,ron judd,pacific-nw-magazine,1000,1200,200,4,58354,38419,646,19402,2003,1402,601,38954,1890,1169,1,0,480,596,475,30,91,95237,65293,668,29276,797,640,66,91
1592,12,0,0,0,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,bob condotta,sports,1466,1800,1000,4,18912,17389,0,1825,645,563,82,17260,676,119,0,0,429,155,115,31,9,29797,27395,0,2402,172,121,42,9
1593,12,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,bethany jean clement,life,1000,1000,0,3,24885,24376,0,749,687,658,29,24266,827,529,0,0,203,36,31,2,3,38358,37347,0,1011,49,37,9,3
1594,12,0,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,sara jean green,crime,523,1000,0,11,73948,49489,392,24570,5213,3221,1992,49538,7808,3164,0,0,2392,315,225,51,39,125439,88980,386,36073,673,344,287,42
1595,12,0,0,0,0,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,0,0,bob condotta,sports,1771,1366,533,3,13227,12334,0,1049,359,337,22,12184,140,71,0,0,49,261,254,1,6,21252,19867,0,1385,274,267,1,6
1596,12,0,0,0,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,0,0,0,jon talton,business,1339,987,675,4,22838,19989,0,2993,707,605,102,20040,854,296,0,0,336,182,127,18,37,36286,31649,0,4637,260,150,72,38
1597,12,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,jill o'connor,life,1000,1000,0,1,12074,11934,0,170,162,158,4,11762,152,116,0,0,29,26,23,0,3,18659,18416,0,243,26,23,0,3
1600,12,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,jennifer van grove,business,1000,1000,0,2,13405,12760,0,804,256,233,23,12659,233,60,1,0,154,89,59,15,15,20963,19789,0,1174,113,68,28,17
1601,12,0,0,0,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,bob condotta,sports,1339,1000,0,4,50932,37390,0,13729,1815,1394,421,37346,1429,779,0,0,478,705,614,33,58,82544,63938,0,18606,787,690,39,58
1602,12,0,0,0,0,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,katie g. cotterill,life,1359,1750,650,4,67908,37308,0,31483,2609,1737,872,37727,1324,664,3,0,386,1548,1309,26,213,111502,62014,0,49488,2042,1764,59,219
1603,12,0,0,0,0,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,misha berson,entertainment,1648,1500,1000,4,1286,1284,0,1,38,37,1,1093,46,27,0,0,13,2,2,0,0,2247,2246,0,1,3,3,0,0
1604,12,0,0,0,0,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,jeffrey p. mayor,life,1255,1300,200,3,28629,24779,0,4299,716,634,82,24731,597,395,0,0,138,247,202,4,41,44757,38337,0,6420,278,228,6,44
1605,12,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,rachel lerman,business,1000,1000,0,10,67997,56611,669,13303,5722,4714,1008,56570,6788,5139,0,0,992,200,151,18,31,119384,98345,686,20353,256,184,40,32
1606,12,0,0,0,0,863,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seattle times staff,transportation,863,900,100,4,47688,33615,0,14115,1650,1254,396,33496,1773,1173,14,0,401,180,90,4,86,73171,52256,0,20915,299,160,48,91
1608,12,0,0,0,0,1510,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ellen m. banner,seattle-news,1510,1000,0,4,24912,21390,0,3678,788,674,114,21325,578,426,3,0,108,308,291,7,10,38336,33237,0,5099,318,299,9,10
1609,12,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matt day,business,1000,1000,0,3,15015,14401,0,654,400,375,25,14207,415,190,0,0,195,51,42,5,4,23620,22714,0,906,55,44,6,5
1610,12,0,0,0,0,879,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seattle times staff,weather,879,1033,466,3,28611,26146,0,2382,829,703,126,25969,868,530,0,0,245,124,84,4,36,43807,40190,0,3617,148,97,15,36
1611,12,0,0,0,0,1246,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scott mayerowitz,life,1246,1000,0,4,16288,16187,0,143,463,456,7,15998,577,383,0,0,105,18,12,2,4,26024,25793,0,231,20,14,2,4
1612,12,0,0,0,0,1429,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bethany jean clement,life,1429,1500,150,5,53789,44686,861,9411,2030,1749,281,44486,2304,1670,1,0,356,228,150,13,65,91198,75442,855,14901,289,193,29,67
1613,12,0,0,0,0,871,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chris kornelis,entertainment,871,1250,408,4,26006,25441,0,692,850,817,33,25250,1082,600,1,0,387,28,17,8,3,40060,39112,0,948,36,23,10,3
1615,12,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,steve miletich,seattle-news,1000,1000,0,2,17190,16831,0,397,241,230,11,16664,246,176,1,0,51,26,23,0,3,26799,26170,0,629,28,25,0,3
1616,12,0,0,0,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,0,paul de barros,seattle-news,1169,1193,393,1,10284,10086,0,214,136,134,2,9831,119,80,0,0,33,35,33,1,1,15968,15668,0,300,36,34,1,1
1617,12,0,0,0,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,lynn thompson,seattle-news,1354,1250,300,9,157309,61363,1591,93735,8710,3907,4803,62438,11273,2319,1,0,5209,2494,2066,158,270,249146,108963,1576,138607,3447,2351,816,280
1618,12,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,jim brunner,politics,319,1600,900,4,16755,15574,0,1288,430,379,51,15359,512,153,0,0,226,134,97,34,3,26251,24477,0,1774,183,99,81,3
1619,12,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,valerie easton,pacific-nw-magazine,1000,1700,600,1,7498,7333,0,156,74,69,5,7132,71,39,0,0,25,16,14,1,1,12491,12257,0,234,18,14,3,1
1620,12,0,0,0,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,joseph o’sullivan,politics,1735,1600,800,1,10707,10651,0,70,134,133,1,10421,131,70,0,0,54,24,19,2,3,16555,16467,0,88,24,19,2,3
1622,12,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,adam jude,sports,704,1000,0,8,108479,49064,1487,58759,6866,2434,4432,49678,8091,4127,4,0,2357,873,648,72,153,174058,84671,1507,87880,1747,1251,338,158
1623,12,0,0,0,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,0,0,0,0,0,ryan divish,sports,1169,1158,494,4,24897,21484,0,3847,772,679,93,21456,767,218,0,0,400,244,200,26,18,40942,35321,0,5621,271,210,43,18
1624,12,0,0,0,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,kim severson,life,1636,1500,600,6,49351,39816,0,10961,2052,1659,393,39761,2637,1129,0,0,906,306,174,73,59,82970,66753,0,16217,432,217,153,62
1625,12,0,0,0,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,0,0,0,0,0,0,don shelton,sports,1349,1770,660,4,27963,25406,0,2552,895,801,94,25103,864,495,0,0,279,206,187,13,6,43630,40319,0,3311,219,192,21,6
1626,12,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,joe fain,opinion,700,875,275,6,43367,32423,0,11545,1394,1029,365,32741,1949,359,0,0,783,480,378,59,43,70128,53783,0,16345,666,419,203,44
1627,12,0,0,0,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,danny westneat,seattle-news,1246,1000,333,8,38581,31087,0,7081,1487,1112,375,30934,2650,461,0,0,1016,251,121,116,14,60988,50301,0,10687,551,132,405,14
